2024-06-25 16:37:43,483 INFO    StreamThr :718503 [internal.py:wandb_internal():86] W&B internal server running at pid: 718503, started at: 2024-06-25 16:37:43.481820
2024-06-25 16:37:45,590 DEBUG   HandlerThread:718503 [system_info.py:probe():198] Probing system done
2024-06-25 16:37:45,590 DEBUG   HandlerThread:718503 [system_monitor.py:probe():223] {'os': 'Linux-4.18.0-477.51.1.el8_8.x86_64-x86_64-with-glibc2.17', 'python': '3.8.19', 'heartbeatAt': '2024-06-25T20:37:45.558089', 'startedAt': '2024-06-25T20:37:43.445723', 'docker': None, 'cuda': None, 'args': ('--target_num', '90000', '-s', '/scratch/jiasi_root/jiasi98/zxuechen/dataset_segmentation/data/teatime', '-r', '1', '-m', 'output/teatime/teatime_seperate_45k', '--config_file', 'config/gaussian_dataset/train.json', '--train_split', '--start_pointcloud', '/scratch/jiasi_root/jiasi98/zxuechen/dataset_segmentation/checkpoint/teatime', '--prune_iterations', '100', '--port', '6006'), 'state': 'running', 'program': 'train_prune.py', 'codePathLocal': 'train_prune.py', 'codePath': 'train_prune.py', 'git': {'remote': 'https://github.com/lkeab/gaussian-grouping.git', 'commit': '1297d57868c9a089d4df83c8c6aa0334ffdfe8ef'}, 'email': 'xzhan394@ucr.edu', 'root': '/home/zxuechen/gaussian-grouping', 'host': 'gl1511.arc-ts.umich.edu', 'username': 'zxuechen', 'executable': '/scratch/jiasi_root/jiasi98/shared_env/gaussian_grouping/bin/python', 'cpu_count': 32, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2987.49990625, 'min': 1200.0, 'max': 3900.0}, 'cpu_freq_per_core': [{'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3599.999, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3599.998, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 3598.834, 'min': 1200.0, 'max': 3900.0}, {'current': 3600.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}, {'current': 2900.0, 'min': 1200.0, 'max': 3900.0}], 'disk': {'/': {'total': 19.990234375, 'used': 9.59988021850586}}, 'gpu': 'NVIDIA A40', 'gpu_count': 4, 'gpu_devices': [{'name': 'NVIDIA A40', 'memory_total': 48305799168}, {'name': 'NVIDIA A40', 'memory_total': 48305799168}, {'name': 'NVIDIA A40', 'memory_total': 48305799168}, {'name': 'NVIDIA A40', 'memory_total': 48305799168}], 'memory': {'total': 376.0336265563965}}
2024-06-25 16:37:45,591 INFO    HandlerThread:718503 [system_monitor.py:probe():224] Finished collecting system info
2024-06-25 16:37:45,591 INFO    HandlerThread:718503 [system_monitor.py:probe():227] Publishing system info
2024-06-25 16:37:45,591 DEBUG   HandlerThread:718503 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-25 16:37:45,773 INFO    Thread-12 :718503 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/conda-environment.yaml
2024-06-25 16:37:56,679 DEBUG   HandlerThread:718503 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-25 16:37:56,683 INFO    HandlerThread:718503 [system_monitor.py:probe():229] Finished publishing system info
2024-06-25 16:37:56,776 INFO    Thread-12 :718503 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/conda-environment.yaml
2024-06-25 16:37:56,777 INFO    Thread-12 :718503 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/wandb-metadata.json
2024-06-25 16:37:56,800 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: status_report
2024-06-25 16:37:56,800 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: keepalive
2024-06-25 16:37:56,800 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: status_report
2024-06-25 16:37:56,800 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: keepalive
2024-06-25 16:37:56,800 DEBUG   SenderThread:718503 [sender.py:send():379] send: files
2024-06-25 16:37:56,800 INFO    SenderThread:718503 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-06-25 16:37:57,112 INFO    wandb-upload_0:718503 [upload_job.py:push():131] Uploaded file /tmp/tmp6fdyxc2wwandb/9gb5yjzd-wandb-metadata.json
2024-06-25 16:37:57,424 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: python_packages
2024-06-25 16:37:57,424 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: python_packages
2024-06-25 16:37:57,425 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: stop_status
2024-06-25 16:37:57,426 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-25 16:37:57,427 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: stop_status
2024-06-25 16:37:57,535 DEBUG   SenderThread:718503 [sender.py:send():379] send: telemetry
2024-06-25 16:37:57,535 DEBUG   SenderThread:718503 [sender.py:send():379] send: telemetry
2024-06-25 16:37:57,535 DEBUG   SenderThread:718503 [sender.py:send():379] send: config
2024-06-25 16:37:57,535 DEBUG   SenderThread:718503 [sender.py:send():379] send: telemetry
2024-06-25 16:37:57,535 DEBUG   SenderThread:718503 [sender.py:send():379] send: run
2024-06-25 16:37:57,634 INFO    SenderThread:718503 [sender.py:send_run():997] updated run: 30232b8p
2024-06-25 16:37:57,777 INFO    Thread-12 :718503 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/config.yaml
2024-06-25 16:37:57,777 INFO    Thread-12 :718503 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/requirements.txt
2024-06-25 16:37:58,147 DEBUG   SenderThread:718503 [sender.py:send():379] send: exit
2024-06-25 16:37:58,147 INFO    SenderThread:718503 [sender.py:send_exit():586] handling exit code: 1
2024-06-25 16:37:58,148 INFO    SenderThread:718503 [sender.py:send_exit():588] handling runtime: 12
2024-06-25 16:37:58,150 INFO    SenderThread:718503 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-25 16:37:58,150 INFO    SenderThread:718503 [sender.py:send_exit():594] send defer
2024-06-25 16:37:58,150 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: defer
2024-06-25 16:37:58,151 INFO    HandlerThread:718503 [handler.py:handle_request_defer():172] handle defer: 0
2024-06-25 16:37:58,151 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: defer
2024-06-25 16:37:58,151 INFO    SenderThread:718503 [sender.py:send_request_defer():610] handle sender defer: 0
2024-06-25 16:37:58,151 INFO    SenderThread:718503 [sender.py:transition_state():614] send defer: 1
2024-06-25 16:37:58,151 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: defer
2024-06-25 16:37:58,151 INFO    HandlerThread:718503 [handler.py:handle_request_defer():172] handle defer: 1
2024-06-25 16:37:58,151 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: defer
2024-06-25 16:37:58,151 INFO    SenderThread:718503 [sender.py:send_request_defer():610] handle sender defer: 1
2024-06-25 16:37:58,151 INFO    SenderThread:718503 [sender.py:transition_state():614] send defer: 2
2024-06-25 16:37:58,151 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: defer
2024-06-25 16:37:58,151 INFO    HandlerThread:718503 [handler.py:handle_request_defer():172] handle defer: 2
2024-06-25 16:37:58,151 INFO    HandlerThread:718503 [system_monitor.py:finish():203] Stopping system monitor
2024-06-25 16:37:58,151 DEBUG   SystemMonitor:718503 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-25 16:37:58,151 DEBUG   SystemMonitor:718503 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-25 16:37:58,151 DEBUG   SystemMonitor:718503 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-25 16:37:58,152 INFO    HandlerThread:718503 [interfaces.py:finish():202] Joined cpu monitor
2024-06-25 16:37:58,152 INFO    HandlerThread:718503 [interfaces.py:finish():202] Joined disk monitor
2024-06-25 16:37:58,362 INFO    HandlerThread:718503 [interfaces.py:finish():202] Joined gpu monitor
2024-06-25 16:37:58,362 INFO    HandlerThread:718503 [interfaces.py:finish():202] Joined memory monitor
2024-06-25 16:37:58,362 INFO    HandlerThread:718503 [interfaces.py:finish():202] Joined network monitor
2024-06-25 16:37:58,363 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: defer
2024-06-25 16:37:58,363 INFO    SenderThread:718503 [sender.py:send_request_defer():610] handle sender defer: 2
2024-06-25 16:37:58,363 INFO    SenderThread:718503 [sender.py:transition_state():614] send defer: 3
2024-06-25 16:37:58,363 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: defer
2024-06-25 16:37:58,363 INFO    HandlerThread:718503 [handler.py:handle_request_defer():172] handle defer: 3
2024-06-25 16:37:58,363 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: defer
2024-06-25 16:37:58,363 INFO    SenderThread:718503 [sender.py:send_request_defer():610] handle sender defer: 3
2024-06-25 16:37:58,363 INFO    SenderThread:718503 [sender.py:transition_state():614] send defer: 4
2024-06-25 16:37:58,363 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: defer
2024-06-25 16:37:58,363 INFO    HandlerThread:718503 [handler.py:handle_request_defer():172] handle defer: 4
2024-06-25 16:37:58,363 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: defer
2024-06-25 16:37:58,363 INFO    SenderThread:718503 [sender.py:send_request_defer():610] handle sender defer: 4
2024-06-25 16:37:58,363 INFO    SenderThread:718503 [sender.py:transition_state():614] send defer: 5
2024-06-25 16:37:58,363 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: defer
2024-06-25 16:37:58,363 INFO    HandlerThread:718503 [handler.py:handle_request_defer():172] handle defer: 5
2024-06-25 16:37:58,364 DEBUG   SenderThread:718503 [sender.py:send():379] send: summary
2024-06-25 16:37:58,367 INFO    SenderThread:718503 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-25 16:37:58,367 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: defer
2024-06-25 16:37:58,367 INFO    SenderThread:718503 [sender.py:send_request_defer():610] handle sender defer: 5
2024-06-25 16:37:58,367 INFO    SenderThread:718503 [sender.py:transition_state():614] send defer: 6
2024-06-25 16:37:58,367 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: defer
2024-06-25 16:37:58,367 INFO    HandlerThread:718503 [handler.py:handle_request_defer():172] handle defer: 6
2024-06-25 16:37:58,367 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: defer
2024-06-25 16:37:58,367 INFO    SenderThread:718503 [sender.py:send_request_defer():610] handle sender defer: 6
2024-06-25 16:37:58,371 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: status_report
2024-06-25 16:37:58,492 INFO    SenderThread:718503 [sender.py:transition_state():614] send defer: 7
2024-06-25 16:37:58,492 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: defer
2024-06-25 16:37:58,492 INFO    HandlerThread:718503 [handler.py:handle_request_defer():172] handle defer: 7
2024-06-25 16:37:58,492 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: defer
2024-06-25 16:37:58,492 INFO    SenderThread:718503 [sender.py:send_request_defer():610] handle sender defer: 7
2024-06-25 16:37:58,778 INFO    Thread-12 :718503 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/config.yaml
2024-06-25 16:37:58,778 INFO    Thread-12 :718503 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/output.log
2024-06-25 16:37:58,778 INFO    Thread-12 :718503 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/wandb-summary.json
2024-06-25 16:37:59,145 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-25 16:38:00,152 INFO    SenderThread:718503 [sender.py:transition_state():614] send defer: 8
2024-06-25 16:38:00,153 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: poll_exit
2024-06-25 16:38:00,153 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: defer
2024-06-25 16:38:00,153 INFO    HandlerThread:718503 [handler.py:handle_request_defer():172] handle defer: 8
2024-06-25 16:38:00,153 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: defer
2024-06-25 16:38:00,153 INFO    SenderThread:718503 [sender.py:send_request_defer():610] handle sender defer: 8
2024-06-25 16:38:00,153 INFO    SenderThread:718503 [job_builder.py:build():318] Attempting to build job artifact
2024-06-25 16:38:00,154 INFO    SenderThread:718503 [job_builder.py:_get_source_type():455] is repo sourced job
2024-06-25 16:38:00,241 INFO    SenderThread:718503 [job_builder.py:build():431] adding wandb-job metadata file
2024-06-25 16:38:00,252 INFO    SenderThread:718503 [sender.py:transition_state():614] send defer: 9
2024-06-25 16:38:00,252 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: defer
2024-06-25 16:38:00,252 DEBUG   SenderThread:718503 [sender.py:send():379] send: artifact
2024-06-25 16:38:00,252 INFO    HandlerThread:718503 [handler.py:handle_request_defer():172] handle defer: 9
2024-06-25 16:38:00,521 INFO    SenderThread:718503 [sender.py:send_artifact():1468] sent artifact job-https___github.com_lkeab_gaussian-grouping.git_train_prune.py - {'id': 'QXJ0aWZhY3Q6ODEwMjIxMTQ2', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NjcyMTI1OQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODI4MzI2OTA4', 'versionIndex': 4}}}
2024-06-25 16:38:00,521 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: defer
2024-06-25 16:38:00,521 INFO    SenderThread:718503 [sender.py:send_request_defer():610] handle sender defer: 9
2024-06-25 16:38:00,522 INFO    SenderThread:718503 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-25 16:38:00,779 INFO    SenderThread:718503 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/output.log
2024-06-25 16:38:00,779 INFO    SenderThread:718503 [dir_watcher.py:finish():388] scan: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files
2024-06-25 16:38:00,780 INFO    SenderThread:718503 [dir_watcher.py:finish():402] scan save: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/conda-environment.yaml conda-environment.yaml
2024-06-25 16:38:00,780 INFO    SenderThread:718503 [dir_watcher.py:finish():402] scan save: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/config.yaml config.yaml
2024-06-25 16:38:00,780 INFO    SenderThread:718503 [dir_watcher.py:finish():402] scan save: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/wandb-metadata.json wandb-metadata.json
2024-06-25 16:38:00,784 INFO    SenderThread:718503 [dir_watcher.py:finish():402] scan save: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/requirements.txt requirements.txt
2024-06-25 16:38:00,784 INFO    SenderThread:718503 [dir_watcher.py:finish():402] scan save: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/output.log output.log
2024-06-25 16:38:00,784 INFO    SenderThread:718503 [dir_watcher.py:finish():402] scan save: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/wandb-summary.json wandb-summary.json
2024-06-25 16:38:00,786 INFO    SenderThread:718503 [sender.py:transition_state():614] send defer: 10
2024-06-25 16:38:00,786 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: defer
2024-06-25 16:38:00,787 INFO    HandlerThread:718503 [handler.py:handle_request_defer():172] handle defer: 10
2024-06-25 16:38:00,792 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: defer
2024-06-25 16:38:00,792 INFO    SenderThread:718503 [sender.py:send_request_defer():610] handle sender defer: 10
2024-06-25 16:38:00,792 INFO    SenderThread:718503 [file_pusher.py:finish():172] shutting down file pusher
2024-06-25 16:38:00,960 INFO    wandb-upload_0:718503 [upload_job.py:push():131] Uploaded file /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/conda-environment.yaml
2024-06-25 16:38:01,146 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-25 16:38:01,146 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: poll_exit
2024-06-25 16:38:01,162 INFO    wandb-upload_4:718503 [upload_job.py:push():131] Uploaded file /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/wandb-summary.json
2024-06-25 16:38:01,311 INFO    wandb-upload_1:718503 [upload_job.py:push():131] Uploaded file /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/config.yaml
2024-06-25 16:38:01,375 INFO    wandb-upload_3:718503 [upload_job.py:push():131] Uploaded file /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/output.log
2024-06-25 16:38:01,377 INFO    wandb-upload_2:718503 [upload_job.py:push():131] Uploaded file /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/files/requirements.txt
2024-06-25 16:38:01,577 INFO    Thread-11 :718503 [sender.py:transition_state():614] send defer: 11
2024-06-25 16:38:01,577 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: defer
2024-06-25 16:38:01,578 INFO    HandlerThread:718503 [handler.py:handle_request_defer():172] handle defer: 11
2024-06-25 16:38:01,578 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: defer
2024-06-25 16:38:01,578 INFO    SenderThread:718503 [sender.py:send_request_defer():610] handle sender defer: 11
2024-06-25 16:38:01,578 INFO    SenderThread:718503 [file_pusher.py:join():178] waiting for file pusher
2024-06-25 16:38:01,578 INFO    SenderThread:718503 [sender.py:transition_state():614] send defer: 12
2024-06-25 16:38:01,578 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: defer
2024-06-25 16:38:01,578 INFO    HandlerThread:718503 [handler.py:handle_request_defer():172] handle defer: 12
2024-06-25 16:38:01,578 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: defer
2024-06-25 16:38:01,578 INFO    SenderThread:718503 [sender.py:send_request_defer():610] handle sender defer: 12
2024-06-25 16:38:01,578 INFO    SenderThread:718503 [file_stream.py:finish():614] file stream finish called
2024-06-25 16:38:01,628 INFO    SenderThread:718503 [file_stream.py:finish():618] file stream finish is done
2024-06-25 16:38:01,628 INFO    SenderThread:718503 [sender.py:transition_state():614] send defer: 13
2024-06-25 16:38:01,628 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: defer
2024-06-25 16:38:01,628 INFO    HandlerThread:718503 [handler.py:handle_request_defer():172] handle defer: 13
2024-06-25 16:38:01,628 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: defer
2024-06-25 16:38:01,628 INFO    SenderThread:718503 [sender.py:send_request_defer():610] handle sender defer: 13
2024-06-25 16:38:01,628 INFO    SenderThread:718503 [sender.py:transition_state():614] send defer: 14
2024-06-25 16:38:01,628 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: defer
2024-06-25 16:38:01,628 INFO    HandlerThread:718503 [handler.py:handle_request_defer():172] handle defer: 14
2024-06-25 16:38:01,629 DEBUG   SenderThread:718503 [sender.py:send():379] send: final
2024-06-25 16:38:01,629 DEBUG   SenderThread:718503 [sender.py:send():379] send: footer
2024-06-25 16:38:01,629 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: defer
2024-06-25 16:38:01,629 INFO    SenderThread:718503 [sender.py:send_request_defer():610] handle sender defer: 14
2024-06-25 16:38:01,629 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-25 16:38:01,629 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: poll_exit
2024-06-25 16:38:01,630 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-25 16:38:01,630 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: poll_exit
2024-06-25 16:38:01,630 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: server_info
2024-06-25 16:38:01,630 DEBUG   SenderThread:718503 [sender.py:send_request():406] send_request: server_info
2024-06-25 16:38:01,632 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: get_summary
2024-06-25 16:38:01,632 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: sampled_history
2024-06-25 16:38:01,633 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-25 16:38:01,701 INFO    MainThread:718503 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-06-25 16:38:01,701 INFO    MainThread:718503 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-06-25 16:38:01,701 INFO    MainThread:718503 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-06-25 16:38:01,702 DEBUG   HandlerThread:718503 [handler.py:handle_request():146] handle_request: shutdown
2024-06-25 16:38:01,702 INFO    HandlerThread:718503 [handler.py:finish():866] shutting down handler
2024-06-25 16:38:02,630 INFO    WriterThread:718503 [datastore.py:close():296] close: /home/zxuechen/gaussian-grouping/wandb/run-20240625_163743-30232b8p/run-30232b8p.wandb
2024-06-25 16:38:02,701 INFO    SenderThread:718503 [sender.py:finish():1546] shutting down sender
2024-06-25 16:38:02,701 INFO    SenderThread:718503 [file_pusher.py:finish():172] shutting down file pusher
2024-06-25 16:38:02,701 INFO    SenderThread:718503 [file_pusher.py:join():178] waiting for file pusher
